"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3466","BARU MAU BILANG TAEHYUNG PAKE BAJU SQUID GAME GAK SIH, EH TAUNYA BENERAN WKWKWKWKWKWKWKWK",FALSE,3,NA,2021-12-02 05:26:08,FALSE,NA,"1466277480541478913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swicreature",0,FALSE,FALSE,NA,NA
"3467","SEKARANG TAE YG JADI SQUID GAME BAJU PINK AHAHAHAHAAHAGA",FALSE,0,NA,2021-12-02 05:26:08,FALSE,NA,"1466277480109543428",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","illegvrrl",0,FALSE,FALSE,NA,NA
"3468","taehyung squid game anjr<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F44D><U+0001F3FC><U+0001F44D><U+0001F3FC><U+0001F44D><U+0001F3FC>",FALSE,0,NA,2021-12-02 05:26:07,FALSE,NA,"1466277476728926208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snglrtybby",0,FALSE,FALSE,NA,NA
"3469","TAEHYUNG COMO EL DE SQUID GAME WUJDKWKD",FALSE,0,NA,2021-12-02 05:26:06,FALSE,NA,"1466277472337641473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","folklojin",0,FALSE,FALSE,NA,NA
"3470","SQUID GAME WHNWWJWKWKWKWKSKWKWK",FALSE,0,NA,2021-12-02 05:26:05,FALSE,NA,"1466277471540547590",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rockbisoniee",0,FALSE,FALSE,NA,NA
"3471","heh tae pake baju penjaga squid game ahsdua",FALSE,0,NA,2021-12-02 05:26:05,FALSE,NA,"1466277469984419848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","umbrellasope",0,FALSE,FALSE,NA,NA
"3472","TAEHYUNG DE SQUID GAME?? LAJKSKSA",FALSE,6,NA,2021-12-02 05:26:04,FALSE,NA,"1466277464674500617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sunggie_",1,FALSE,FALSE,NA,NA
"3473","Tae tae jadi squid game wkwkwk",FALSE,0,NA,2021-12-02 05:26:04,FALSE,NA,"1466277463999201292",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raarawwrr",0,FALSE,FALSE,NA,NA
"3474","TAEHYUNG PAKE TOPENG YG DI SQUID GAME<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>",FALSE,0,NA,2021-12-02 05:26:04,FALSE,NA,"1466277463898484738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magicternallyst",0,FALSE,FALSE,NA,NA
"3475","NOOO TAE SQUID GAME DNKASNDK",FALSE,1,NA,2021-12-02 05:26:03,FALSE,NA,"1466277461751042052",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","euphoria_kookie",1,FALSE,FALSE,NA,NA
"3476","SJJFJFKS TAE COSPLAY JDI YG MERAH2 DI SQUID GAME",FALSE,0,NA,2021-12-02 05:26:02,FALSE,NA,"1466277458877960194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emxchim",0,FALSE,FALSE,NA,NA
"3477","TAE PAKE BAJU SQUID GAME WKWKWKW",FALSE,0,NA,2021-12-02 05:26:02,FALSE,NA,"1466277458718588936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kooluvboat",0,FALSE,FALSE,NA,NA
"3478","YAALLAH TAE PAKE KOSTUM SQUID GAME WKWKWK",FALSE,0,NA,2021-12-02 05:26:01,FALSE,NA,"1466277451244261384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kthyejin",0,FALSE,FALSE,NA,NA
"3479","TAEHYUNGNYA JADI ORANG YANG NEMBAK DI SQUID GAME WKWKWK",FALSE,0,NA,2021-12-02 05:25:59,FALSE,NA,"1466277445955252225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jinniesvaimo",0,FALSE,FALSE,NA,NA
"3480","SQUID GAME TAEHYUMNGJDFJNASBHKD BJA",FALSE,1,NA,2021-12-02 05:25:58,FALSE,NA,"1466277441614192642",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jinminfinity",0,FALSE,FALSE,NA,NA
"3481","YaAllah squid game wkwk",FALSE,0,NA,2021-12-02 05:25:58,FALSE,NA,"1466277441605824516",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jiniyeoja",0,FALSE,FALSE,NA,NA
"3482","Bawa topeng squid game anjj wkwkkww",FALSE,0,NA,2021-12-02 05:25:56,FALSE,NA,"1466277430935502849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","innermoon14",0,FALSE,FALSE,NA,NA
"3483","TAE DE SQUID GAME AKDNDONEKFNGKDKD",FALSE,0,NA,2021-12-02 05:25:55,FALSE,NA,"1466277429635428352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kxtaehyungii",0,FALSE,FALSE,NA,NA
"3484","wi ha joon sebelum squid game,ke gonjiam dulu https://t.co/H0RRh7fb2d https://t.co/wX0MRIViOM",FALSE,1,NA,2021-12-02 05:19:24,FALSE,NA,"1466275786839638018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PQThicha",0,FALSE,FALSE,NA,NA
"3485","@lariesmanis Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/XFRmoncFJF",FALSE,0,"lariesmanis",2021-12-02 05:18:47,TRUE,"1466272174260379655","1466275631721680896","1279042914711003137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kissteya",0,FALSE,FALSE,NA,NA
"3486","Gemerlap Korea Selatan kini telah menyaingi Amerika Serikat dalam segi hiburan. Serial produksi Korea Selatan, Squi… https://t.co/3v6CjKxoBp",FALSE,1,NA,2021-12-02 05:10:00,TRUE,NA,"1466273420795170821",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","the_geotimes",1,FALSE,FALSE,NA,NA
"3487","@binaringsenjaa @bertanyarl iya ya teh, aku belum nonton squid game soalnya, aku kira teh sama kek yang ini yg main… https://t.co/Cy0HI3AnyF",FALSE,0,"binaringsenjaa",2021-12-02 05:04:35,TRUE,"1466195672642686980","1466272057134489604","1213073246683140096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pena_joyko",0,FALSE,FALSE,NA,NA
"3488","@Iarismanis Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/drYxIpClYy",FALSE,0,"Iarismanis",2021-12-02 05:03:13,TRUE,"1466270915830812678","1466271713012830209","1314415457386913792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kissteya",0,FALSE,FALSE,NA,NA
"3489","beneran mereka semua aktingnya semua totalitas gitu pokoknya aku suka, ada mba squid game juga lagi disini https://t.co/TrUC08CdFV",FALSE,0,"minderrfull",2021-12-02 05:00:43,FALSE,"1466271071800201219","1466271085247471616","619795607","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","minderrfull",0,FALSE,FALSE,NA,NA
"3490","Bintang serial #SquidGame, #ParkHaeSoo kini akan kembali terlibat dalam sebuah serial yang cukup menarik.… https://t.co/l0FmoJjzLo",FALSE,1,NA,2021-12-02 05:00:00,TRUE,NA,"1466270904522997761",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cinemagsnews",0,FALSE,FALSE,NA,NA
"3491","banyak betul duit Mr Beast sampai buat squid game real life. entertaining betul, CGI pun superb",FALSE,0,NA,2021-12-02 04:47:00,FALSE,NA,"1466267631858577408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nshcabe",0,FALSE,FALSE,NA,NA
"3492","Lee Jung Jae pemeran Seong Gi Hun  di Squid Game ini dulu pny film Il Mare yg diremake ke versi hollywood jadi The… https://t.co/V1powj57OL",FALSE,0,NA,2021-12-02 04:46:56,TRUE,NA,"1466267617971167234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ideideida",0,FALSE,FALSE,NA,NA
"3493","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/Zoc1VCfoPL",FALSE,0,"Anamshop__",2021-12-02 04:46:34,TRUE,"1466267518905970692","1466267525298065415","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"3494","<U+0001F37F>Netflix Premium<U+0001F37F>
—ANTI VPN

Sharing
<U+2611><U+FE0F>13k/7hr
<U+2611><U+FE0F>40k/bln
<U+2611><U+FE0F>115k/3bln

Private
<U+2611><U+FE0F>175k/bln 

Dijamin:
<U+2714><U+FE0F>Profil di Pin… https://t.co/QZOZ7kETFG",FALSE,0,"Anamshop__",2021-12-02 04:46:33,TRUE,"1466267517043707904","1466267518905970692","1325080102162423808","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anamshop__",0,FALSE,FALSE,NA,NA
"3495","@ofBaeuty Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung d… https://t.co/ZtXdZ8G19Y",FALSE,0,"ofBaeuty",2021-12-02 04:45:54,TRUE,"1466266704665710593","1466267355302957059","185144822","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3496","@nutrisarijeju Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langs… https://t.co/fhtLcf4Q0k",FALSE,0,"nutrisarijeju",2021-12-02 04:42:11,TRUE,"1466261944055128068","1466266420379930627","1098531501979783176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3497","YouTuber Ini Buat Permainan Squid Game Tawarkan Hadiah Rp 6,5 Miliar https://t.co/2WegAMfRFr",FALSE,0,NA,2021-12-02 04:42:04,FALSE,NA,"1466266393926516737",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","merdekadotcom",0,FALSE,FALSE,NA,NA
"3498","@arcimudin Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/1hqnLXrpxY",FALSE,0,"arcimudin",2021-12-02 04:41:36,TRUE,"1466265848885092356","1466266273696808963","1257680672417648642","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3499","@fleurshelf Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung… https://t.co/lQnglQcSUy",FALSE,0,"fleurshelf",2021-12-02 04:40:45,TRUE,"1466263656681938948","1466266059883696128","1268116688370716672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3500","Cari app prem murah? Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa… https://t.co/d9SDkwdMSo",FALSE,0,NA,2021-12-02 04:35:41,TRUE,NA,"1466264784391708679",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3501","@lariesmanis Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/plBM04ePoX",FALSE,0,"lariesmanis",2021-12-02 04:34:27,TRUE,"1466260191544897537","1466264475456000006","1279042914711003137","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3502","@arcticorner Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/mCEkuvqVjA",FALSE,0,"arcticorner",2021-12-02 04:33:35,TRUE,"1466262135177023488","1466264256366608384","1417013430364426240","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3503","@itstia03 Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung d… https://t.co/i1j3XKNRBw",FALSE,0,"itstia03",2021-12-02 04:32:09,TRUE,"1466253752050995207","1466263895622832128","1205798302811246592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3504","@MoonLights_tbz Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa lang… https://t.co/QcRnanUvDR",FALSE,0,"MoonLights_tbz",2021-12-02 04:31:39,TRUE,"1466262442330112000","1466263770649354246","1391876052436152321","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3505","@berniatkaya Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsun… https://t.co/54NviahMlO",FALSE,0,"berniatkaya",2021-12-02 04:31:05,TRUE,"1466251127133904896","1466263629691428876","1106464822617501697","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3506","@cokevid Sini kakaa!!! Langsung ke ka @kissteya  Akun udah ada tinggal copass! Sudah ridiii <U+0001F646><U+200D><U+2640><U+FE0F> 

bisa langsung dm… https://t.co/Hrc1QrXcoO",FALSE,0,"cokevid",2021-12-02 04:28:36,TRUE,"1466251086520467459","1466263002483597315","1414931304","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keyriing",0,FALSE,FALSE,NA,NA
"3507","Ketika si Ahjushi udah dapet uang kemenangan Squid Game kami merayakan bersama https://t.co/BBNQyw85wS",FALSE,0,NA,2021-12-02 04:26:22,FALSE,NA,"1466262440585269248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeynniekimz",0,FALSE,FALSE,NA,NA
"3508","@kdrama_menfess Yeo Been udah Deket ama 2 cast squid game, apa nanti ikut squid game S2 ? Kwkkw",FALSE,5,"kdrama_menfess",2021-12-02 04:22:16,FALSE,"1466258959916933120","1466261408266395654","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eanrdnsyh",0,FALSE,FALSE,NA,NA
"3509","@infodrakor_id Sekarang Paman goblin udah mau ganti profesi dari sales squid game mau jadi astronot",FALSE,1,"infodrakor_id",2021-12-02 04:09:18,FALSE,"1466257693702639619","1466258146041602051","1376348437","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","warga_liberio",0,FALSE,FALSE,NA,NA
"3510","QRT GOIB MAJU LO, GUE GATAKUD GUE ADA JAY PAKE BAJU SQUID GAME https://t.co/LloOwLWxXX",FALSE,0,"awcancie",2021-12-02 03:44:53,FALSE,"1466018474342244352","1466252000132153349","1246407236483571714","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","awcancie",0,FALSE,FALSE,NA,NA
"3511","@atria_nursaya dunia udah kaya squid game, senggol dong ..",FALSE,0,"atria_nursaya",2021-12-02 03:44:07,FALSE,"1466212138326712320","1466251808905383941","1431207328582307841","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gilangparluatan",0,FALSE,FALSE,NA,NA
"3512","@migorengku @apydh Yg kanan itu yg di squid game bukan si",FALSE,0,"migorengku",2021-12-02 03:30:10,FALSE,"1466236278882516992","1466248300072353794","1064336122912755712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","artuphanji",0,FALSE,FALSE,NA,NA
"3513","@matchalessugar @kdrama_menfess Ini yg main di squid game?",FALSE,0,"matchalessugar",2021-12-02 03:28:24,FALSE,"1462812436302471171","1466247851596410890","175646912","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Savanadewi2",0,FALSE,FALSE,NA,NA
"3514","@kdrama_menfess lebih seru dibanding squid game menurutku",FALSE,0,"kdrama_menfess",2021-12-02 03:08:28,FALSE,"1466204670217441280","1466242835661737990","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avogadrosss",0,FALSE,FALSE,NA,NA
"3515","A very good morning from me, who's in charge for breakfast today; bersama ibu pengawas yang ngawasinnya lebih parah… https://t.co/2FIGhtEToE",FALSE,0,NA,2021-12-02 02:52:59,TRUE,NA,"1466238940835319813",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wzeather",0,FALSE,FALSE,NA,NA
"3516","@Askrlfess apalagi waktu pemilihan anggota kerja kelompok haha, kyk momen di squid game",FALSE,0,"Askrlfess",2021-12-02 02:48:10,FALSE,"1465959338032254977","1466237729004425219","1197225394866282496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sazerac_666",0,FALSE,FALSE,NA,NA
"3517","@kdrama_menfess Sebelum drama ini, 2 orang ini pernah jd bagian dr skelompok pencuri lintas negara bareng si pemenang squid game <U+0001F60C>",FALSE,1,"kdrama_menfess",2021-12-02 02:39:29,FALSE,"1465997510984417282","1466235542559858690","1012588105591713793","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yogaswarayohann",0,FALSE,FALSE,NA,NA
"3518","@armyfess_ Kalau kesampean mau cosplay jin saat dia cosplay badut squid game",FALSE,0,"armyfess_",2021-12-02 02:33:09,FALSE,"1466232806866968578","1466233947306672133","1165668010234806273","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doggopaww",0,FALSE,FALSE,NA,NA
"3519","@VICE_ID Emang squid game gak jiplak?",FALSE,0,"VICE_ID",2021-12-02 02:27:37,FALSE,"1465946280702713856","1466232557477851145","765149955396734976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","404040404up",0,FALSE,FALSE,NA,NA
"3520","ADEK SM MAK GUE STRUGGLE BNGT WKWKW NYARI PERMAINAN SQUID GAME NGGAK KTMU, KRN MRKA NYEBUT "" PERMAINAN KUKUNAKUCHI""… https://t.co/EzQZtkOQ3t",FALSE,0,NA,2021-12-02 02:25:58,TRUE,NA,"1466232141461667841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shxbfya",0,FALSE,FALSE,NA,NA
"3521","Chingudeul, pasti udah tahu dong istilah GGANBU dalam Squid Game?? Cusss, merapat ke postingan ""CAUSE WE ARE GGANBU… https://t.co/3LcAMRodS8",FALSE,6,NA,2021-12-02 02:13:19,TRUE,NA,"1466228956915388420",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KTOJakarta",1,FALSE,FALSE,NA,NA
"3522","Ini tuh parody squid game apa gmn dah wkwkwk https://t.co/hvfHPnP07W",FALSE,0,NA,2021-12-02 02:06:30,FALSE,NA,"1466227244179734534",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suntokki_",0,FALSE,FALSE,NA,NA
"3523","YouTuber Bikin Permainan Squid Game Nyata Berhadiah Uang Tunai Rp 6,5 Miliar https://t.co/nPlZYsISZS",FALSE,2,NA,2021-12-02 02:04:02,FALSE,NA,"1466226621308833797",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Lip6Tekno",1,FALSE,FALSE,NA,NA
"3524","Rangkaian webinar tahun 2021 dari Indonesia Young Sustainability Professional, memasuki sesi terakhir &amp; IBCWE menja… https://t.co/bWCKUJJjrH",FALSE,1,NA,2021-12-02 02:00:00,TRUE,NA,"1466225608455720964",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IBCWE",0,FALSE,FALSE,NA,NA
"3525","@LiaLiav Secara tu sinetron dlu dikalangan anak"" udh kaya squid game terkenal banget <U+0001F602><U+0001F602>",FALSE,0,"LiaLiav",2021-12-02 01:52:16,FALSE,"1466223194403049475","1466223658943188995","1264924165221408769","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyprivacy",0,FALSE,FALSE,NA,NA
"3526","Oalah asu. Gue penasaran squid game versi jepang. Anjirr nyeselll<U+0001F624><U+0001F624> https://t.co/3Ghcr7ho4X",FALSE,0,NA,2021-12-02 01:27:26,FALSE,NA,"1466217412433350658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bobamteaforlife",1,FALSE,FALSE,NA,NA
"3527","@SQUID_DAO_GAME So cool!   

0x905fb03ec5eC079fd01Fe26e17d9EfAAD8df91c2",FALSE,0,"SQUID_DAO_GAME",2021-12-02 01:09:24,FALSE,"1465749063912259584","1466212874531921925","1355212938336845824","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AE86dayu",0,FALSE,FALSE,NA,NA
"3528","Kabza De Small &amp; MDU aka TRP – Squid Game https://t.co/g1WBThBZa6",FALSE,0,NA,2021-12-02 00:49:27,FALSE,NA,"1466207852041838598",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","iminathimedia",0,FALSE,FALSE,NA,NA
"3529","@beectzen2 Nitip pls aku terakhir keknya nonton squid game plis<U+0001F629>",FALSE,0,"beectzen2",2021-12-02 00:38:23,FALSE,"1466204931581300737","1466205065702559746","1279036550534201345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brouwgrlzs",0,FALSE,FALSE,NA,NA
"3530","Koplak banget mimpi ikutan main squid game baru juga main malah matoy duluan",FALSE,0,NA,2021-12-02 00:20:30,FALSE,NA,"1466200565172502532",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkyeomii",0,FALSE,FALSE,NA,NA
"3531","@coulsonboi Squid game dulu yg ep nya dikit wkwkw",FALSE,0,"coulsonboi",2021-12-02 00:04:43,FALSE,"1466196010930110467","1466196595154690052","1090249877144068097","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bgtlapokonya",0,FALSE,FALSE,NA,NA
"3532","@Pena_joyko @bertanyarl Ini pemain squid game",FALSE,0,"Pena_joyko",2021-12-02 00:01:03,FALSE,"1462595240032813058","1466195672642686980","893846526191050752","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","binaringsenjaa",0,FALSE,FALSE,NA,NA
"3533","Astaga ingat umur mas seokjin , lucu banget , rambut nya di ikat 2 begitu<U+0001F631> lagi peragain boneka squid game nih <U+0001F602>… https://t.co/iJtF1d4wcg",FALSE,1,NA,2021-12-01 23:35:09,TRUE,NA,"1466189153058525186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kezsoeyndn",0,FALSE,FALSE,NA,NA
"3534","@VICE_ID Kalau begitu, berarti artikel ini juga ""nebeng"" dari popularitas video Mr.beast dan squid game untuk mendapatkan klik dong?",FALSE,2,"VICE_ID",2021-12-01 23:28:06,FALSE,"1465946280702713856","1466187378800750598","765149955396734976","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OtherMahen",1,FALSE,FALSE,NA,NA
"3535","@NetflixID Nggak sih kalau gw..seru sih iya.Tpi kek gak terpecahkan gtu loh teka teki nya..gak clear endingnya.Gak kek squid game",FALSE,0,"NetflixID",2021-12-01 23:27:53,FALSE,"1465289447080185859","1466187327542161415","1033922521492381696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WordThunder_",0,FALSE,FALSE,NA,NA
"3536","@kdrama_menfess Paman goblin udah jadi sales squid game dan mau jadi astronot",FALSE,7,"kdrama_menfess",2021-12-01 23:12:50,FALSE,"1466182890459303938","1466183540052135939","1012588105591713793","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","warga_liberio",0,FALSE,FALSE,NA,NA
"3537","Pelakon gempak2 semua. Rating mesti naik mcm squid game ni.",FALSE,0,NA,2021-12-01 23:11:34,FALSE,NA,"1466183220857163777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arifadesu",0,FALSE,FALSE,NA,NA
"3538","Ozark, Money Heist, Squid Game, Cobra Kai https://t.co/2mVson6NzR",FALSE,2,NA,2021-12-01 22:00:47,FALSE,NA,"1466165407774031880",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WaynesWorld34",1,FALSE,FALSE,NA,NA
"3539","@tonizaur2 Imi bag pula in capu tau batranelul squid game",FALSE,0,"tonizaur2",2021-12-01 21:29:58,FALSE,"1466157564060700676","1466157649641287684","948362391007518720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gainaaa",0,FALSE,FALSE,NA,NA
"3540","Video Mr. Beast Jiplak 'Squid Game' Ciptakan Rekor, Ada Problem di Sistem YouTube https://t.co/XAL2UyKJcY https://t.co/ufc27mfbuD",FALSE,0,NA,2021-12-01 19:45:05,FALSE,NA,"1466131257478180865",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","besoksenin",0,FALSE,FALSE,NA,NA
"3541","Aku ingatkan set squid game tadi <U+0001F602><U+0001F62D> https://t.co/fr0AyThjk2",FALSE,0,NA,2021-12-01 19:28:38,FALSE,NA,"1466127115070279680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syafiqmajeni",0,FALSE,FALSE,NA,NA
"3542","Btw di videonya mr Beast yg bikin squid game ternyata banyak pesertanya yg YouTuber jg. Dan mereka bikin react soal… https://t.co/kwWS1MzsPR",FALSE,0,NA,2021-12-01 19:06:09,TRUE,NA,"1466121457008726018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","firauwn",0,FALSE,FALSE,NA,NA
